EventTime,UserID,EventName,EventSource,AWSRegion,Region,SourceIPAddress,MFA_Used,Resource,EventDetail,ComplianceLabel,RawLog,Anomaly Score,DriftFlag,DriftReason,RemediationStep
2026-03-31T18:52:58.138790+00:00,user-068,AuthorizeSecurityGroupIngress,ec2.amazonaws.com,eu-west-1,eu-west-1,54.240.76.77,False,Security Group,Security group opened to 0.0.0.0/0 on port 22,Non-Compliant,2026-03-31T18:52:58.138790+00:00 ec2.amazonaws.com AuthorizeSecurityGroupIngress by user-068 in eu-west-1; MFA=False; Security group opened to 0.0.0.0/0 on port 22,-0.35029597187646255,Normal,MFA not used for a sensitive action,Enforce MFA via IAM policy and block sensitive APIs without MFA context.
2026-03-30T09:12:54.138790+00:00,user-031,DisableKey,kms.amazonaws.com,us-west-2,us-west-2,172.16.237.235,True,KMS Key,Unused KMS key disabled per key lifecycle policy,Compliant,2026-03-30T09:12:54.138790+00:00 kms.amazonaws.com DisableKey by user-031 in us-west-2; MFA=True; Unused KMS key disabled per key lifecycle policy,-0.35035162596283903,Normal,rare combination of categorical feature values,"Review IAM permissions, tighten least privilege, and verify change approvals."
2026-03-31T10:45:16.138790+00:00,user-054,DisableKey,kms.amazonaws.com,us-west-2,us-west-2,172.16.130.53,True,KMS Key,Unused KMS key disabled per key lifecycle policy,Compliant,2026-03-31T10:45:16.138790+00:00 kms.amazonaws.com DisableKey by user-054 in us-west-2; MFA=True; Unused KMS key disabled per key lifecycle policy,-0.345792865501007,Normal,rare combination of categorical feature values,"Review IAM permissions, tighten least privilege, and verify change approvals."
2026-03-27T20:33:05.138790+00:00,user-058,ConsoleLogin,signin.amazonaws.com,eu-west-1,eu-west-1,3.91.97.14,True,IAM User,User logged in with MFA,Compliant,2026-03-27T20:33:05.138790+00:00 signin.amazonaws.com ConsoleLogin by user-058 in eu-west-1; MFA=True; User logged in with MFA,-0.33913398330255795,Normal,rare combination of categorical feature values,"Review IAM permissions, tighten least privilege, and verify change approvals."
2026-04-02T12:23:47.138790+00:00,user-010,ConsoleLogin,signin.amazonaws.com,us-west-2,us-west-2,172.16.245.54,True,IAM User,User logged in with MFA,Compliant,2026-04-02T12:23:47.138790+00:00 signin.amazonaws.com ConsoleLogin by user-010 in us-west-2; MFA=True; User logged in with MFA,-0.33768494563710916,Normal,rare combination of categorical feature values,"Review IAM permissions, tighten least privilege, and verify change approvals."
2026-03-29T07:18:46.138790+00:00,user-039,PutBucketAcl,s3.amazonaws.com,us-east-1,us-east-1,172.16.60.192,False,S3 Bucket,Bucket ACL set to public-read,Non-Compliant,2026-03-29T07:18:46.138790+00:00 s3.amazonaws.com PutBucketAcl by user-039 in us-east-1; MFA=False; Bucket ACL set to public-read,-0.35910408732808446,Normal,MFA not used for a sensitive action; S3 action indicates possible public exposure,Enforce MFA via IAM policy and block sensitive APIs without MFA context.
2026-03-31T13:08:48.138790+00:00,user-032,AuthorizeSecurityGroupIngress,ec2.amazonaws.com,us-west-2,us-west-2,172.16.164.199,False,Security Group,Security group opened to 0.0.0.0/0 on port 22,Non-Compliant,2026-03-31T13:08:48.138790+00:00 ec2.amazonaws.com AuthorizeSecurityGroupIngress by user-032 in us-west-2; MFA=False; Security group opened to 0.0.0.0/0 on port 22,-0.35932438639113307,Normal,MFA not used for a sensitive action,Enforce MFA via IAM policy and block sensitive APIs without MFA context.
2026-03-30T11:27:14.138790+00:00,user-069,DisableKey,kms.amazonaws.com,eu-west-1,eu-west-1,192.168.184.132,True,KMS Key,Unused KMS key disabled per key lifecycle policy,Compliant,2026-03-30T11:27:14.138790+00:00 kms.amazonaws.com DisableKey by user-069 in eu-west-1; MFA=True; Unused KMS key disabled per key lifecycle policy,-0.34592375251948243,Normal,rare combination of categorical feature values,"Review IAM permissions, tighten least privilege, and verify change approvals."
2026-03-30T14:53:38.138790+00:00,user-013,AuthorizeSecurityGroupIngress,ec2.amazonaws.com,ap-south-1,ap-south-1,172.16.189.81,False,Security Group,Security group opened to 0.0.0.0/0 on port 22,Non-Compliant,2026-03-30T14:53:38.138790+00:00 ec2.amazonaws.com AuthorizeSecurityGroupIngress by user-013 in ap-south-1; MFA=False; Security group opened to 0.0.0.0/0 on port 22,-0.3512688831152917,Normal,MFA not used for a sensitive action,Enforce MFA via IAM policy and block sensitive APIs without MFA context.
2026-03-29T21:34:31.138790+00:00,user-019,PutBucketPublicAccessBlock,s3.amazonaws.com,us-east-1,us-east-1,3.91.213.76,True,S3 Bucket,S3 public access block enabled,Compliant,2026-03-29T21:34:31.138790+00:00 s3.amazonaws.com PutBucketPublicAccessBlock by user-019 in us-east-1; MFA=True; S3 public access block enabled,-0.3574278932845222,Normal,S3 action indicates possible public exposure,Enable S3 Block Public Access and apply restrictive bucket policies.
2026-04-02T15:34:57.138790+00:00,user-030,AuthorizeSecurityGroupIngress,ec2.amazonaws.com,ap-south-1,ap-south-1,172.16.255.141,True,Security Group,Security group updated with restricted source CIDR,Compliant,2026-04-02T15:34:57.138790+00:00 ec2.amazonaws.com AuthorizeSecurityGroupIngress by user-030 in ap-south-1; MFA=True; Security group updated with restricted source CIDR,-0.3335480397390296,Normal,rare combination of categorical feature values,"Review IAM permissions, tighten least privilege, and verify change approvals."
2026-04-01T16:30:56.138790+00:00,user-033,AuthorizeSecurityGroupIngress,ec2.amazonaws.com,ap-south-1,ap-south-1,54.240.86.188,True,Security Group,Security group updated with restricted source CIDR,Compliant,2026-04-01T16:30:56.138790+00:00 ec2.amazonaws.com AuthorizeSecurityGroupIngress by user-033 in ap-south-1; MFA=True; Security group updated with restricted source CIDR,-0.32728938167558114,Normal,rare combination of categorical feature values,"Review IAM permissions, tighten least privilege, and verify change approvals."
2026-03-28T23:13:38.138790+00:00,root,ConsoleLogin,signin.amazonaws.com,ap-south-1,ap-south-1,3.91.30.135,False,Root Account,Root login without MFA,Non-Compliant,2026-03-28T23:13:38.138790+00:00 signin.amazonaws.com ConsoleLogin by root in ap-south-1; MFA=False; Root login without MFA,-0.34889078216918024,Normal,event performed by root account; MFA not used for a sensitive action,Enforce MFA via IAM policy and block sensitive APIs without MFA context.
2026-03-31T17:44:14.138790+00:00,user-007,ConsoleLogin,signin.amazonaws.com,us-east-1,us-east-1,172.16.118.18,True,IAM User,User logged in with MFA,Compliant,2026-03-31T17:44:14.138790+00:00 signin.amazonaws.com ConsoleLogin by user-007 in us-east-1; MFA=True; User logged in with MFA,-0.33102871625588964,Normal,rare combination of categorical feature values,"Review IAM permissions, tighten least privilege, and verify change approvals."
2026-03-31T06:19:19.138790+00:00,user-028,CreateBucket,s3.amazonaws.com,ap-south-1,ap-south-1,10.0.247.169,False,S3 Bucket,Public S3 bucket created,Non-Compliant,2026-03-31T06:19:19.138790+00:00 s3.amazonaws.com CreateBucket by user-028 in ap-south-1; MFA=False; Public S3 bucket created,-0.3397298229927585,Normal,MFA not used for a sensitive action; S3 action indicates possible public exposure,Enforce MFA via IAM policy and block sensitive APIs without MFA context.
2026-03-26T21:04:16.138790+00:00,user-069,ConsoleLogin,signin.amazonaws.com,ap-south-1,ap-south-1,10.0.140.138,True,IAM User,User logged in with MFA,Compliant,2026-03-26T21:04:16.138790+00:00 signin.amazonaws.com ConsoleLogin by user-069 in ap-south-1; MFA=True; User logged in with MFA,-0.3376776683424734,Normal,rare combination of categorical feature values,"Review IAM permissions, tighten least privilege, and verify change approvals."
2026-03-28T21:50:04.138790+00:00,user-065,CreateBucket,s3.amazonaws.com,ap-south-1,ap-south-1,10.0.49.135,False,S3 Bucket,Public S3 bucket created,Non-Compliant,2026-03-28T21:50:04.138790+00:00 s3.amazonaws.com CreateBucket by user-065 in ap-south-1; MFA=False; Public S3 bucket created,-0.34845597790228683,Normal,MFA not used for a sensitive action; S3 action indicates possible public exposure,Enforce MFA via IAM policy and block sensitive APIs without MFA context.
2026-03-31T00:51:28.138790+00:00,user-068,PutBucketPublicAccessBlock,s3.amazonaws.com,eu-west-1,eu-west-1,192.168.203.21,True,S3 Bucket,S3 public access block enabled,Compliant,2026-03-31T00:51:28.138790+00:00 s3.amazonaws.com PutBucketPublicAccessBlock by user-068 in eu-west-1; MFA=True; S3 public access block enabled,-0.34633749893265975,Normal,S3 action indicates possible public exposure,Enable S3 Block Public Access and apply restrictive bucket policies.
2026-03-29T11:24:18.138790+00:00,user-059,DisableKey,kms.amazonaws.com,us-west-2,us-west-2,192.168.41.168,True,KMS Key,Unused KMS key disabled per key lifecycle policy,Compliant,2026-03-29T11:24:18.138790+00:00 kms.amazonaws.com DisableKey by user-059 in us-west-2; MFA=True; Unused KMS key disabled per key lifecycle policy,-0.33939085510995576,Normal,rare combination of categorical feature values,"Review IAM permissions, tighten least privilege, and verify change approvals."
2026-03-31T08:05:17.138790+00:00,user-012,CreateBucket,s3.amazonaws.com,ap-south-1,ap-south-1,54.240.243.15,False,S3 Bucket,Public S3 bucket created,Non-Compliant,2026-03-31T08:05:17.138790+00:00 s3.amazonaws.com CreateBucket by user-012 in ap-south-1; MFA=False; Public S3 bucket created,-0.34648188220495385,Normal,MFA not used for a sensitive action; S3 action indicates possible public exposure,Enforce MFA via IAM policy and block sensitive APIs without MFA context.
2026-04-01T00:00:17.138790+00:00,user-011,PutBucketPublicAccessBlock,s3.amazonaws.com,ap-south-1,ap-south-1,192.168.48.230,True,S3 Bucket,S3 public access block enabled,Compliant,2026-04-01T00:00:17.138790+00:00 s3.amazonaws.com PutBucketPublicAccessBlock by user-011 in ap-south-1; MFA=True; S3 public access block enabled,-0.34013478134487735,Normal,S3 action indicates possible public exposure,Enable S3 Block Public Access and apply restrictive bucket policies.
2026-04-02T14:42:26.138790+00:00,user-030,ConsoleLogin,signin.amazonaws.com,us-west-2,us-west-2,54.240.138.12,True,IAM User,User logged in with MFA,Compliant,2026-04-02T14:42:26.138790+00:00 signin.amazonaws.com ConsoleLogin by user-030 in us-west-2; MFA=True; User logged in with MFA,-0.3402122403947383,Normal,rare combination of categorical feature values,"Review IAM permissions, tighten least privilege, and verify change approvals."
2026-03-28T21:51:36.138790+00:00,user-070,PutBucketAcl,s3.amazonaws.com,us-east-1,us-east-1,192.168.8.247,False,S3 Bucket,Bucket ACL set to public-read,Non-Compliant,2026-03-28T21:51:36.138790+00:00 s3.amazonaws.com PutBucketAcl by user-070 in us-east-1; MFA=False; Bucket ACL set to public-read,-0.3523180260284302,Normal,MFA not used for a sensitive action; S3 action indicates possible public exposure,Enforce MFA via IAM policy and block sensitive APIs without MFA context.
2026-03-30T08:47:24.138790+00:00,user-051,PutBucketPublicAccessBlock,s3.amazonaws.com,us-east-1,us-east-1,172.16.123.146,True,S3 Bucket,S3 public access block enabled,Compliant,2026-03-30T08:47:24.138790+00:00 s3.amazonaws.com PutBucketPublicAccessBlock by user-051 in us-east-1; MFA=True; S3 public access block enabled,-0.34897564313579343,Normal,S3 action indicates possible public exposure,Enable S3 Block Public Access and apply restrictive bucket policies.
2026-03-31T09:25:21.138790+00:00,user-070,AuthorizeSecurityGroupIngress,ec2.amazonaws.com,eu-west-1,eu-west-1,172.16.40.129,False,Security Group,Security group opened to 0.0.0.0/0 on port 22,Non-Compliant,2026-03-31T09:25:21.138790+00:00 ec2.amazonaws.com AuthorizeSecurityGroupIngress by user-070 in eu-west-1; MFA=False; Security group opened to 0.0.0.0/0 on port 22,-0.3491673423651681,Normal,MFA not used for a sensitive action,Enforce MFA via IAM policy and block sensitive APIs without MFA context.
2026-04-01T00:55:50.138790+00:00,user-007,PutBucketAcl,s3.amazonaws.com,us-east-1,us-east-1,172.16.38.88,False,S3 Bucket,Bucket ACL set to public-read,Non-Compliant,2026-04-01T00:55:50.138790+00:00 s3.amazonaws.com PutBucketAcl by user-007 in us-east-1; MFA=False; Bucket ACL set to public-read,-0.340376907588517,Normal,MFA not used for a sensitive action; S3 action indicates possible public exposure,Enforce MFA via IAM policy and block sensitive APIs without MFA context.
2026-03-30T01:13:54.138790+00:00,user-042,DisableKey,kms.amazonaws.com,us-east-1,us-east-1,54.240.251.59,True,KMS Key,Unused KMS key disabled per key lifecycle policy,Compliant,2026-03-30T01:13:54.138790+00:00 kms.amazonaws.com DisableKey by user-042 in us-east-1; MFA=True; Unused KMS key disabled per key lifecycle policy,-0.3452601883330414,Normal,rare combination of categorical feature values,"Review IAM permissions, tighten least privilege, and verify change approvals."
2026-03-31T08:19:25.138790+00:00,user-056,DisableKey,kms.amazonaws.com,us-west-2,us-west-2,10.0.151.205,True,KMS Key,Unused KMS key disabled per key lifecycle policy,Compliant,2026-03-31T08:19:25.138790+00:00 kms.amazonaws.com DisableKey by user-056 in us-west-2; MFA=True; Unused KMS key disabled per key lifecycle policy,-0.3341459569492764,Normal,rare combination of categorical feature values,"Review IAM permissions, tighten least privilege, and verify change approvals."
2026-03-28T14:32:22.138790+00:00,user-011,ConsoleLogin,signin.amazonaws.com,eu-west-1,eu-west-1,54.240.78.190,True,IAM User,User logged in with MFA,Compliant,2026-03-28T14:32:22.138790+00:00 signin.amazonaws.com ConsoleLogin by user-011 in eu-west-1; MFA=True; User logged in with MFA,-0.3443832708061257,Normal,rare combination of categorical feature values,"Review IAM permissions, tighten least privilege, and verify change approvals."
2026-03-26T19:07:57.138790+00:00,user-014,AuthorizeSecurityGroupIngress,ec2.amazonaws.com,us-east-1,us-east-1,192.168.227.93,True,Security Group,Security group updated with restricted source CIDR,Compliant,2026-03-26T19:07:57.138790+00:00 ec2.amazonaws.com AuthorizeSecurityGroupIngress by user-014 in us-east-1; MFA=True; Security group updated with restricted source CIDR,-0.338140429778889,Normal,rare combination of categorical feature values,"Review IAM permissions, tighten least privilege, and verify change approvals."
2026-03-29T00:12:04.138790+00:00,user-017,CreateBucket,s3.amazonaws.com,us-east-1,us-east-1,54.240.229.143,False,S3 Bucket,Public S3 bucket created,Non-Compliant,2026-03-29T00:12:04.138790+00:00 s3.amazonaws.com CreateBucket by user-017 in us-east-1; MFA=False; Public S3 bucket created,-0.3549614212153216,Normal,MFA not used for a sensitive action; S3 action indicates possible public exposure,Enforce MFA via IAM policy and block sensitive APIs without MFA context.
2026-03-27T19:43:22.138790+00:00,user-014,DisableKey,kms.amazonaws.com,us-east-1,us-east-1,192.168.47.153,True,KMS Key,Unused KMS key disabled per key lifecycle policy,Compliant,2026-03-27T19:43:22.138790+00:00 kms.amazonaws.com DisableKey by user-014 in us-east-1; MFA=True; Unused KMS key disabled per key lifecycle policy,-0.339826840102201,Normal,rare combination of categorical feature values,"Review IAM permissions, tighten least privilege, and verify change approvals."
2026-03-30T06:37:34.138790+00:00,user-050,AuthorizeSecurityGroupIngress,ec2.amazonaws.com,us-east-1,us-east-1,54.240.198.200,True,Security Group,Security group updated with restricted source CIDR,Compliant,2026-03-30T06:37:34.138790+00:00 ec2.amazonaws.com AuthorizeSecurityGroupIngress by user-050 in us-east-1; MFA=True; Security group updated with restricted source CIDR,-0.34693719905739245,Normal,rare combination of categorical feature values,"Review IAM permissions, tighten least privilege, and verify change approvals."
