EventTime,UserID,EventName,EventSource,AWSRegion,Region,SourceIPAddress,MFA_Used,Resource,EventDetail,ComplianceLabel,RawLog
2026-03-29T10:38:03.138790+00:00,user-036,ConsoleLogin,signin.amazonaws.com,us-west-2,us-west-2,172.16.52.174,True,IAM User,User logged in with MFA,Compliant,2026-03-29T10:38:03.138790+00:00 signin.amazonaws.com ConsoleLogin by user-036 in us-west-2; MFA=True; User logged in with MFA
2026-03-30T08:46:39.138790+00:00,user-021,PutBucketAcl,s3.amazonaws.com,ap-south-1,ap-south-1,3.91.172.130,False,S3 Bucket,Bucket ACL set to public-read,Non-Compliant,2026-03-30T08:46:39.138790+00:00 s3.amazonaws.com PutBucketAcl by user-021 in ap-south-1; MFA=False; Bucket ACL set to public-read
2026-04-01T11:56:30.138790+00:00,user-063,CreateAccessKey,iam.amazonaws.com,eu-west-1,eu-west-1,10.0.188.85,False,IAM User,Long-lived IAM access key created without approval,Non-Compliant,2026-04-01T11:56:30.138790+00:00 iam.amazonaws.com CreateAccessKey by user-063 in eu-west-1; MFA=False; Long-lived IAM access key created without approval
2026-03-27T01:22:51.138790+00:00,root,DisableKey,kms.amazonaws.com,eu-west-1,eu-west-1,3.91.242.68,True,KMS Key,Unused KMS key disabled per key lifecycle policy,Compliant,2026-03-27T01:22:51.138790+00:00 kms.amazonaws.com DisableKey by root in eu-west-1; MFA=True; Unused KMS key disabled per key lifecycle policy
2026-03-27T08:34:39.138790+00:00,user-074,CreateAccessKey,iam.amazonaws.com,us-west-2,us-west-2,3.91.245.44,False,IAM User,Long-lived IAM access key created without approval,Non-Compliant,2026-03-27T08:34:39.138790+00:00 iam.amazonaws.com CreateAccessKey by user-074 in us-west-2; MFA=False; Long-lived IAM access key created without approval
2026-03-27T02:48:54.138790+00:00,user-019,DisableKey,kms.amazonaws.com,us-west-2,us-west-2,3.91.56.49,True,KMS Key,Unused KMS key disabled per key lifecycle policy,Compliant,2026-03-27T02:48:54.138790+00:00 kms.amazonaws.com DisableKey by user-019 in us-west-2; MFA=True; Unused KMS key disabled per key lifecycle policy
2026-03-31T17:54:10.138790+00:00,user-054,AuthorizeSecurityGroupIngress,ec2.amazonaws.com,us-west-2,us-west-2,172.16.210.129,True,Security Group,Security group updated with restricted source CIDR,Compliant,2026-03-31T17:54:10.138790+00:00 ec2.amazonaws.com AuthorizeSecurityGroupIngress by user-054 in us-west-2; MFA=True; Security group updated with restricted source CIDR
2026-04-02T00:41:48.138790+00:00,user-008,AuthorizeSecurityGroupIngress,ec2.amazonaws.com,us-west-2,us-west-2,172.16.166.170,False,Security Group,Security group opened to 0.0.0.0/0 on port 22,Non-Compliant,2026-04-02T00:41:48.138790+00:00 ec2.amazonaws.com AuthorizeSecurityGroupIngress by user-008 in us-west-2; MFA=False; Security group opened to 0.0.0.0/0 on port 22
2026-04-01T07:30:22.138790+00:00,user-041,DisableKey,kms.amazonaws.com,us-west-2,us-west-2,3.91.175.140,True,KMS Key,Unused KMS key disabled per key lifecycle policy,Compliant,2026-04-01T07:30:22.138790+00:00 kms.amazonaws.com DisableKey by user-041 in us-west-2; MFA=True; Unused KMS key disabled per key lifecycle policy
2026-03-29T17:25:24.138790+00:00,user-062,AuthorizeSecurityGroupIngress,ec2.amazonaws.com,us-west-2,us-west-2,192.168.152.58,True,Security Group,Security group updated with restricted source CIDR,Compliant,2026-03-29T17:25:24.138790+00:00 ec2.amazonaws.com AuthorizeSecurityGroupIngress by user-062 in us-west-2; MFA=True; Security group updated with restricted source CIDR
2026-04-01T16:03:06.138790+00:00,user-037,PutBucketAcl,s3.amazonaws.com,us-west-2,us-west-2,192.168.245.90,False,S3 Bucket,Bucket ACL set to public-read,Non-Compliant,2026-04-01T16:03:06.138790+00:00 s3.amazonaws.com PutBucketAcl by user-037 in us-west-2; MFA=False; Bucket ACL set to public-read
2026-04-02T16:39:24.138790+00:00,user-037,AuthorizeSecurityGroupIngress,ec2.amazonaws.com,us-east-1,us-east-1,3.91.194.230,True,Security Group,Security group updated with restricted source CIDR,Compliant,2026-04-02T16:39:24.138790+00:00 ec2.amazonaws.com AuthorizeSecurityGroupIngress by user-037 in us-east-1; MFA=True; Security group updated with restricted source CIDR
2026-03-27T05:52:19.138790+00:00,user-019,PutBucketAcl,s3.amazonaws.com,eu-west-1,eu-west-1,192.168.40.89,False,S3 Bucket,Bucket ACL set to public-read,Non-Compliant,2026-03-27T05:52:19.138790+00:00 s3.amazonaws.com PutBucketAcl by user-019 in eu-west-1; MFA=False; Bucket ACL set to public-read
2026-03-29T04:28:33.138790+00:00,user-062,PutBucketAcl,s3.amazonaws.com,us-west-2,us-west-2,3.91.138.239,False,S3 Bucket,Bucket ACL set to public-read,Non-Compliant,2026-03-29T04:28:33.138790+00:00 s3.amazonaws.com PutBucketAcl by user-062 in us-west-2; MFA=False; Bucket ACL set to public-read
2026-03-29T15:18:55.138790+00:00,user-018,AuthorizeSecurityGroupIngress,ec2.amazonaws.com,us-east-1,us-east-1,172.16.25.172,True,Security Group,Security group updated with restricted source CIDR,Compliant,2026-03-29T15:18:55.138790+00:00 ec2.amazonaws.com AuthorizeSecurityGroupIngress by user-018 in us-east-1; MFA=True; Security group updated with restricted source CIDR
2026-03-27T22:48:15.138790+00:00,root,ConsoleLogin,signin.amazonaws.com,us-east-1,us-east-1,54.240.169.184,False,Root Account,Root login without MFA,Non-Compliant,2026-03-27T22:48:15.138790+00:00 signin.amazonaws.com ConsoleLogin by root in us-east-1; MFA=False; Root login without MFA
2026-03-31T16:08:23.138790+00:00,user-001,PutBucketPublicAccessBlock,s3.amazonaws.com,us-west-2,us-west-2,54.240.244.167,True,S3 Bucket,S3 public access block enabled,Compliant,2026-03-31T16:08:23.138790+00:00 s3.amazonaws.com PutBucketPublicAccessBlock by user-001 in us-west-2; MFA=True; S3 public access block enabled
2026-03-27T10:51:06.138790+00:00,user-042,AuthorizeSecurityGroupIngress,ec2.amazonaws.com,eu-west-1,eu-west-1,10.0.118.137,True,Security Group,Security group updated with restricted source CIDR,Compliant,2026-03-27T10:51:06.138790+00:00 ec2.amazonaws.com AuthorizeSecurityGroupIngress by user-042 in eu-west-1; MFA=True; Security group updated with restricted source CIDR
2026-03-28T20:49:17.138790+00:00,user-023,CreateBucket,s3.amazonaws.com,ap-south-1,ap-south-1,10.0.203.202,False,S3 Bucket,Public S3 bucket created,Non-Compliant,2026-03-28T20:49:17.138790+00:00 s3.amazonaws.com CreateBucket by user-023 in ap-south-1; MFA=False; Public S3 bucket created
2026-03-30T08:31:56.138790+00:00,user-005,AuthorizeSecurityGroupIngress,ec2.amazonaws.com,us-east-1,us-east-1,3.91.54.238,True,Security Group,Security group updated with restricted source CIDR,Compliant,2026-03-30T08:31:56.138790+00:00 ec2.amazonaws.com AuthorizeSecurityGroupIngress by user-005 in us-east-1; MFA=True; Security group updated with restricted source CIDR
2026-03-28T08:42:28.138790+00:00,user-059,PutBucketAcl,s3.amazonaws.com,ap-south-1,ap-south-1,3.91.239.70,False,S3 Bucket,Bucket ACL set to public-read,Non-Compliant,2026-03-28T08:42:28.138790+00:00 s3.amazonaws.com PutBucketAcl by user-059 in ap-south-1; MFA=False; Bucket ACL set to public-read
2026-04-01T07:17:16.138790+00:00,user-043,ConsoleLogin,signin.amazonaws.com,us-west-2,us-west-2,192.168.95.4,True,IAM User,User logged in with MFA,Compliant,2026-04-01T07:17:16.138790+00:00 signin.amazonaws.com ConsoleLogin by user-043 in us-west-2; MFA=True; User logged in with MFA
2026-03-28T20:44:09.138790+00:00,user-073,PutBucketAcl,s3.amazonaws.com,us-west-2,us-west-2,3.91.207.212,False,S3 Bucket,Bucket ACL set to public-read,Non-Compliant,2026-03-28T20:44:09.138790+00:00 s3.amazonaws.com PutBucketAcl by user-073 in us-west-2; MFA=False; Bucket ACL set to public-read
2026-03-27T21:24:08.138790+00:00,user-012,AuthorizeSecurityGroupIngress,ec2.amazonaws.com,ap-south-1,ap-south-1,172.16.71.123,True,Security Group,Security group updated with restricted source CIDR,Compliant,2026-03-27T21:24:08.138790+00:00 ec2.amazonaws.com AuthorizeSecurityGroupIngress by user-012 in ap-south-1; MFA=True; Security group updated with restricted source CIDR
2026-03-31T09:20:36.138790+00:00,user-001,PutBucketPublicAccessBlock,s3.amazonaws.com,eu-west-1,eu-west-1,172.16.228.193,True,S3 Bucket,S3 public access block enabled,Compliant,2026-03-31T09:20:36.138790+00:00 s3.amazonaws.com PutBucketPublicAccessBlock by user-001 in eu-west-1; MFA=True; S3 public access block enabled
2026-03-29T21:48:08.138790+00:00,user-039,AuthorizeSecurityGroupIngress,ec2.amazonaws.com,us-east-1,us-east-1,192.168.120.16,True,Security Group,Security group updated with restricted source CIDR,Compliant,2026-03-29T21:48:08.138790+00:00 ec2.amazonaws.com AuthorizeSecurityGroupIngress by user-039 in us-east-1; MFA=True; Security group updated with restricted source CIDR
2026-03-31T15:42:20.138790+00:00,user-040,DisableKey,kms.amazonaws.com,us-west-2,us-west-2,3.91.159.177,True,KMS Key,Unused KMS key disabled per key lifecycle policy,Compliant,2026-03-31T15:42:20.138790+00:00 kms.amazonaws.com DisableKey by user-040 in us-west-2; MFA=True; Unused KMS key disabled per key lifecycle policy
2026-03-29T09:26:42.138790+00:00,user-048,AuthorizeSecurityGroupIngress,ec2.amazonaws.com,us-west-2,us-west-2,172.16.244.40,True,Security Group,Security group updated with restricted source CIDR,Compliant,2026-03-29T09:26:42.138790+00:00 ec2.amazonaws.com AuthorizeSecurityGroupIngress by user-048 in us-west-2; MFA=True; Security group updated with restricted source CIDR
2026-04-02T06:10:58.138790+00:00,user-054,AuthorizeSecurityGroupIngress,ec2.amazonaws.com,ap-south-1,ap-south-1,172.16.126.175,True,Security Group,Security group updated with restricted source CIDR,Compliant,2026-04-02T06:10:58.138790+00:00 ec2.amazonaws.com AuthorizeSecurityGroupIngress by user-054 in ap-south-1; MFA=True; Security group updated with restricted source CIDR
2026-04-02T03:27:39.138790+00:00,user-068,CreateBucket,s3.amazonaws.com,ap-south-1,ap-south-1,192.168.39.235,False,S3 Bucket,Public S3 bucket created,Non-Compliant,2026-04-02T03:27:39.138790+00:00 s3.amazonaws.com CreateBucket by user-068 in ap-south-1; MFA=False; Public S3 bucket created
2026-04-02T16:25:51.138790+00:00,user-071,ConsoleLogin,signin.amazonaws.com,us-west-2,us-west-2,3.91.76.43,True,IAM User,User logged in with MFA,Compliant,2026-04-02T16:25:51.138790+00:00 signin.amazonaws.com ConsoleLogin by user-071 in us-west-2; MFA=True; User logged in with MFA
2026-04-01T16:00:03.138790+00:00,user-015,DisableKey,kms.amazonaws.com,us-west-2,us-west-2,10.0.228.208,True,KMS Key,Unused KMS key disabled per key lifecycle policy,Compliant,2026-04-01T16:00:03.138790+00:00 kms.amazonaws.com DisableKey by user-015 in us-west-2; MFA=True; Unused KMS key disabled per key lifecycle policy
2026-04-01T06:40:17.138790+00:00,user-066,PutBucketPublicAccessBlock,s3.amazonaws.com,ap-south-1,ap-south-1,3.91.29.144,True,S3 Bucket,S3 public access block enabled,Compliant,2026-04-01T06:40:17.138790+00:00 s3.amazonaws.com PutBucketPublicAccessBlock by user-066 in ap-south-1; MFA=True; S3 public access block enabled
2026-03-29T19:44:07.138790+00:00,user-003,AuthorizeSecurityGroupIngress,ec2.amazonaws.com,ap-south-1,ap-south-1,10.0.111.149,True,Security Group,Security group updated with restricted source CIDR,Compliant,2026-03-29T19:44:07.138790+00:00 ec2.amazonaws.com AuthorizeSecurityGroupIngress by user-003 in ap-south-1; MFA=True; Security group updated with restricted source CIDR
2026-04-02T07:14:41.138790+00:00,user-045,DisableKey,kms.amazonaws.com,us-east-1,us-east-1,10.0.35.253,True,KMS Key,Unused KMS key disabled per key lifecycle policy,Compliant,2026-04-02T07:14:41.138790+00:00 kms.amazonaws.com DisableKey by user-045 in us-east-1; MFA=True; Unused KMS key disabled per key lifecycle policy
2026-03-28T22:02:34.138790+00:00,user-037,CreateBucket,s3.amazonaws.com,ap-south-1,ap-south-1,172.16.215.96,False,S3 Bucket,Public S3 bucket created,Non-Compliant,2026-03-28T22:02:34.138790+00:00 s3.amazonaws.com CreateBucket by user-037 in ap-south-1; MFA=False; Public S3 bucket created
2026-03-31T07:02:02.138790+00:00,user-058,AuthorizeSecurityGroupIngress,ec2.amazonaws.com,ap-south-1,ap-south-1,10.0.68.168,False,Security Group,Security group opened to 0.0.0.0/0 on port 22,Non-Compliant,2026-03-31T07:02:02.138790+00:00 ec2.amazonaws.com AuthorizeSecurityGroupIngress by user-058 in ap-south-1; MFA=False; Security group opened to 0.0.0.0/0 on port 22
2026-04-02T03:39:21.138790+00:00,user-023,CreateBucket,s3.amazonaws.com,ap-south-1,ap-south-1,172.16.114.214,False,S3 Bucket,Public S3 bucket created,Non-Compliant,2026-04-02T03:39:21.138790+00:00 s3.amazonaws.com CreateBucket by user-023 in ap-south-1; MFA=False; Public S3 bucket created
2026-04-02T08:12:02.138790+00:00,user-039,ConsoleLogin,signin.amazonaws.com,ap-south-1,ap-south-1,54.240.194.211,True,IAM User,User logged in with MFA,Compliant,2026-04-02T08:12:02.138790+00:00 signin.amazonaws.com ConsoleLogin by user-039 in ap-south-1; MFA=True; User logged in with MFA
2026-03-30T01:54:29.138790+00:00,user-045,DisableKey,kms.amazonaws.com,us-west-2,us-west-2,172.16.57.9,True,KMS Key,Unused KMS key disabled per key lifecycle policy,Compliant,2026-03-30T01:54:29.138790+00:00 kms.amazonaws.com DisableKey by user-045 in us-west-2; MFA=True; Unused KMS key disabled per key lifecycle policy
2026-03-29T05:38:42.138790+00:00,user-003,AuthorizeSecurityGroupIngress,ec2.amazonaws.com,us-west-2,us-west-2,10.0.51.153,False,Security Group,Security group opened to 0.0.0.0/0 on port 22,Non-Compliant,2026-03-29T05:38:42.138790+00:00 ec2.amazonaws.com AuthorizeSecurityGroupIngress by user-003 in us-west-2; MFA=False; Security group opened to 0.0.0.0/0 on port 22
2026-03-31T14:47:15.138790+00:00,user-032,ConsoleLogin,signin.amazonaws.com,us-east-1,us-east-1,54.240.119.139,True,IAM User,User logged in with MFA,Compliant,2026-03-31T14:47:15.138790+00:00 signin.amazonaws.com ConsoleLogin by user-032 in us-east-1; MFA=True; User logged in with MFA
2026-03-29T13:49:26.138790+00:00,user-018,ConsoleLogin,signin.amazonaws.com,eu-west-1,eu-west-1,3.91.163.148,True,IAM User,User logged in with MFA,Compliant,2026-03-29T13:49:26.138790+00:00 signin.amazonaws.com ConsoleLogin by user-018 in eu-west-1; MFA=True; User logged in with MFA
2026-03-28T11:20:49.138790+00:00,user-031,AuthorizeSecurityGroupIngress,ec2.amazonaws.com,eu-west-1,eu-west-1,3.91.113.106,True,Security Group,Security group updated with restricted source CIDR,Compliant,2026-03-28T11:20:49.138790+00:00 ec2.amazonaws.com AuthorizeSecurityGroupIngress by user-031 in eu-west-1; MFA=True; Security group updated with restricted source CIDR
2026-03-31T22:03:02.138790+00:00,user-072,ConsoleLogin,signin.amazonaws.com,us-west-2,us-west-2,3.91.253.13,True,IAM User,User logged in with MFA,Compliant,2026-03-31T22:03:02.138790+00:00 signin.amazonaws.com ConsoleLogin by user-072 in us-west-2; MFA=True; User logged in with MFA
2026-03-31T18:52:58.138790+00:00,user-068,AuthorizeSecurityGroupIngress,ec2.amazonaws.com,eu-west-1,eu-west-1,54.240.76.77,False,Security Group,Security group opened to 0.0.0.0/0 on port 22,Non-Compliant,2026-03-31T18:52:58.138790+00:00 ec2.amazonaws.com AuthorizeSecurityGroupIngress by user-068 in eu-west-1; MFA=False; Security group opened to 0.0.0.0/0 on port 22
2026-03-30T09:12:54.138790+00:00,user-031,DisableKey,kms.amazonaws.com,us-west-2,us-west-2,172.16.237.235,True,KMS Key,Unused KMS key disabled per key lifecycle policy,Compliant,2026-03-30T09:12:54.138790+00:00 kms.amazonaws.com DisableKey by user-031 in us-west-2; MFA=True; Unused KMS key disabled per key lifecycle policy
2026-03-31T10:45:16.138790+00:00,user-054,DisableKey,kms.amazonaws.com,us-west-2,us-west-2,172.16.130.53,True,KMS Key,Unused KMS key disabled per key lifecycle policy,Compliant,2026-03-31T10:45:16.138790+00:00 kms.amazonaws.com DisableKey by user-054 in us-west-2; MFA=True; Unused KMS key disabled per key lifecycle policy
2026-03-27T20:33:05.138790+00:00,user-058,ConsoleLogin,signin.amazonaws.com,eu-west-1,eu-west-1,3.91.97.14,True,IAM User,User logged in with MFA,Compliant,2026-03-27T20:33:05.138790+00:00 signin.amazonaws.com ConsoleLogin by user-058 in eu-west-1; MFA=True; User logged in with MFA
2026-04-02T12:23:47.138790+00:00,user-010,ConsoleLogin,signin.amazonaws.com,us-west-2,us-west-2,172.16.245.54,True,IAM User,User logged in with MFA,Compliant,2026-04-02T12:23:47.138790+00:00 signin.amazonaws.com ConsoleLogin by user-010 in us-west-2; MFA=True; User logged in with MFA
2026-03-29T07:18:46.138790+00:00,user-039,PutBucketAcl,s3.amazonaws.com,us-east-1,us-east-1,172.16.60.192,False,S3 Bucket,Bucket ACL set to public-read,Non-Compliant,2026-03-29T07:18:46.138790+00:00 s3.amazonaws.com PutBucketAcl by user-039 in us-east-1; MFA=False; Bucket ACL set to public-read
2026-03-31T13:08:48.138790+00:00,user-032,AuthorizeSecurityGroupIngress,ec2.amazonaws.com,us-west-2,us-west-2,172.16.164.199,False,Security Group,Security group opened to 0.0.0.0/0 on port 22,Non-Compliant,2026-03-31T13:08:48.138790+00:00 ec2.amazonaws.com AuthorizeSecurityGroupIngress by user-032 in us-west-2; MFA=False; Security group opened to 0.0.0.0/0 on port 22
2026-03-30T11:27:14.138790+00:00,user-069,DisableKey,kms.amazonaws.com,eu-west-1,eu-west-1,192.168.184.132,True,KMS Key,Unused KMS key disabled per key lifecycle policy,Compliant,2026-03-30T11:27:14.138790+00:00 kms.amazonaws.com DisableKey by user-069 in eu-west-1; MFA=True; Unused KMS key disabled per key lifecycle policy
2026-03-30T14:53:38.138790+00:00,user-013,AuthorizeSecurityGroupIngress,ec2.amazonaws.com,ap-south-1,ap-south-1,172.16.189.81,False,Security Group,Security group opened to 0.0.0.0/0 on port 22,Non-Compliant,2026-03-30T14:53:38.138790+00:00 ec2.amazonaws.com AuthorizeSecurityGroupIngress by user-013 in ap-south-1; MFA=False; Security group opened to 0.0.0.0/0 on port 22
2026-03-29T21:34:31.138790+00:00,user-019,PutBucketPublicAccessBlock,s3.amazonaws.com,us-east-1,us-east-1,3.91.213.76,True,S3 Bucket,S3 public access block enabled,Compliant,2026-03-29T21:34:31.138790+00:00 s3.amazonaws.com PutBucketPublicAccessBlock by user-019 in us-east-1; MFA=True; S3 public access block enabled
2026-04-02T15:34:57.138790+00:00,user-030,AuthorizeSecurityGroupIngress,ec2.amazonaws.com,ap-south-1,ap-south-1,172.16.255.141,True,Security Group,Security group updated with restricted source CIDR,Compliant,2026-04-02T15:34:57.138790+00:00 ec2.amazonaws.com AuthorizeSecurityGroupIngress by user-030 in ap-south-1; MFA=True; Security group updated with restricted source CIDR
2026-04-01T16:30:56.138790+00:00,user-033,AuthorizeSecurityGroupIngress,ec2.amazonaws.com,ap-south-1,ap-south-1,54.240.86.188,True,Security Group,Security group updated with restricted source CIDR,Compliant,2026-04-01T16:30:56.138790+00:00 ec2.amazonaws.com AuthorizeSecurityGroupIngress by user-033 in ap-south-1; MFA=True; Security group updated with restricted source CIDR
2026-03-28T23:13:38.138790+00:00,root,ConsoleLogin,signin.amazonaws.com,ap-south-1,ap-south-1,3.91.30.135,False,Root Account,Root login without MFA,Non-Compliant,2026-03-28T23:13:38.138790+00:00 signin.amazonaws.com ConsoleLogin by root in ap-south-1; MFA=False; Root login without MFA
